caldt,vwretd,vwretx,ewretd,ewretx,totval,totcnt,usdval,usdcnt,spindx,sprtrn
2005/12/15,-0.001405,-0.001470,-0.002499,-0.002623,11762035000.00,500,11779355900.00,500,1270.94,-0.001414
2005/12/16,-0.002829,-0.002842,-0.001724,-0.001755,11728612100.00,500,11762035000.00,500,1267.32,-0.002848
2005/12/19,-0.005893,-0.005893,-0.009010,-0.009010,11659499200.00,500,11728612100.00,500,1259.92,-0.005839
2005/12/20,-0.000320,-0.000345,0.000460,0.000376,11649037500.00,500,11653041100.00,500,1259.62,-0.000238
2005/12/21,0.002485,0.002467,0.004250,0.004208,11677778400.00,500,11649037500.00,500,1262.79,0.002517
2005/12/22,0.004371,0.004136,0.005114,0.005082,11725356800.00,500,11677778400.00,500,1268.12,0.004221
2005/12/23,0.000513,0.000370,0.000964,0.000944,11729888500.00,500,11725356800.00,500,1268.66,0.000426
2005/12/27,-0.009530,-0.009531,-0.008958,-0.008963,11618086900.00,500,11729888500.00,500,1256.54,-0.009553
2005/12/28,0.001441,0.001253,0.002275,0.001995,11632641800.00,500,11618086900.00,500,1258.17,0.001297
2005/12/29,-0.002898,-0.002968,-0.002233,-0.002317,11598118300.00,500,11632641800.00,500,1254.42,-0.002981
2005/12/30,-0.004988,-0.004991,-0.005320,-0.005325,11534265500.00,500,11598118300.00,500,1248.29,-0.004887
2006/01/03,0.016341,0.016340,0.015027,0.015023,11699545700.00,500,11540511600.00,500,1268.80,0.016430
2006/01/04,0.003931,0.003736,0.006375,0.006284,11740829600.00,499,11697131300.00,499,1273.46,0.003673
2006/01/05,0.000028,0.000021,0.000621,0.000611,11745619900.00,500,11745378700.00,500,1273.48,0.000016
2006/01/06,0.009559,0.009322,0.010100,0.009988,11855262700.00,500,11745619900.00,500,1285.45,0.009399
2006/01/09,0.003710,0.003708,0.005676,0.005673,11899300800.00,500,11855262700.00,500,1290.15,0.003656
2006/01/10,-0.000340,-0.000394,0.000430,0.000379,11894617400.00,500,11899300800.00,500,1289.69,-0.000357
2006/01/11,0.003637,0.003496,0.002224,0.002079,11936204900.00,500,11894617400.00,500,1294.18,0.003481
2006/01/12,-0.006328,-0.006336,-0.006196,-0.006212,11860576900.00,500,11936204900.00,500,1286.06,-0.006274
2006/01/13,0.001146,0.001141,0.001139,0.001122,11874096000.00,500,11860576900.00,500,1287.61,0.001205
2006/01/17,-0.003727,-0.003727,-0.004485,-0.004485,11829840600.00,500,11874096000.00,500,1282.93,-0.003635
2006/01/18,-0.003855,-0.003962,-0.001077,-0.001109,11782968000.00,500,11829840600.00,500,1277.93,-0.003897
2006/01/19,0.005627,0.005621,0.007452,0.007443,11849198300.00,500,11782968000.00,500,1285.04,0.005564
2006/01/20,-0.018242,-0.018251,-0.015819,-0.015822,11632937000.00,500,11849198300.00,500,1261.49,-0.018326
2006/01/23,0.001952,0.001938,0.002861,0.002848,11655825500.00,500,11632937000.00,500,1263.82,0.001847
2006/01/24,0.002346,0.002333,0.006606,0.006595,11683020400.00,500,11655825500.00,500,1266.86,0.002405
2006/01/25,-0.001663,-0.001684,-0.001970,-0.002012,11663569700.00,500,11683020400.00,500,1264.68,-0.001721
2006/01/26,0.007313,0.007284,0.008012,0.007956,11748525000.00,500,11663569700.00,500,1273.83,0.007235
2006/01/27,0.007846,0.007748,0.006934,0.006830,11839069300.00,500,11748525000.00,500,1283.72,0.007764
2006/01/30,0.001336,0.001291,0.000291,0.000175,11854349600.00,500,11839069300.00,500,1285.20,0.001153
2006/01/31,-0.004009,-0.004011,-0.003774,-0.003779,11786499400.00,500,11854349600.00,500,1280.08,-0.003984
2006/02/01,0.001960,0.001844,0.002229,0.002129,11812444300.00,500,11790431100.00,500,1282.46,0.001859
2006/02/02,-0.008613,-0.008871,-0.008613,-0.008682,11707652000.00,500,11812444300.00,500,1270.84,-0.009061
2006/02/03,-0.005509,-0.005579,-0.005683,-0.005733,11641545300.00,500,11707652000.00,500,1264.03,-0.005359
2006/02/06,0.000660,0.000644,0.003149,0.003102,11648995500.00,500,11641545300.00,500,1265.02,0.000783
2006/02/07,-0.008058,-0.008087,-0.008298,-0.008332,11554788600.00,500,11648995500.00,500,1254.78,-0.008095
2006/02/08,0.009058,0.008649,0.007172,0.007053,11654869700.00,500,11554788600.00,500,1265.65,0.008663
2006/02/09,-0.001368,-0.001420,-0.001777,-0.001840,11638325100.00,500,11654869700.00,500,1263.78,-0.001478
2006/02/10,0.002512,0.002463,0.001566,0.001487,11666784000.00,500,11638325100.00,500,1266.99,0.002540
2006/02/13,-0.003194,-0.003338,-0.003254,-0.003433,11627931600.00,500,11666784000.00,500,1262.86,-0.003260
2006/02/14,0.010232,0.010113,0.009979,0.009898,11745546500.00,500,11627931600.00,500,1275.53,0.010033
2006/02/15,0.003883,0.003638,0.003762,0.003519,11788256400.00,500,11745546500.00,500,1280.00,0.003504
2006/02/16,0.007384,0.007320,0.008499,0.008477,11874550300.00,500,11788256400.00,500,1289.38,0.007328
2006/02/17,-0.001742,-0.001750,-0.001250,-0.001278,11853680500.00,500,11874550300.00,500,1287.24,-0.001660
2006/02/21,-0.003292,-0.003297,-0.003404,-0.003416,11814227900.00,500,11853680500.00,500,1283.03,-0.003271
2006/02/22,0.007578,0.007484,0.008864,0.008777,11902650300.00,500,11814227900.00,500,1292.67,0.007513
2006/02/23,-0.003420,-0.003676,-0.003036,-0.003088,11859686800.00,500,11902650300.00,500,1287.79,-0.003775
2006/02/24,0.001314,0.001169,0.000244,0.000149,11871234900.00,500,11859686800.00,500,1289.43,0.001274
2006/02/27,0.003840,0.003667,0.003926,0.003719,11915304300.00,500,11871767700.00,500,1294.12,0.003637
2006/02/28,-0.010478,-0.010491,-0.010916,-0.010936,11816340400.00,500,11915304300.00,500,1280.66,-0.010401
2006/03/01,0.008457,0.008191,0.009253,0.009145,11916346300.00,500,11816340400.00,500,1291.24,0.008261
2006/03/02,-0.001631,-0.001645,-0.002333,-0.002363,11896745200.00,500,11916346300.00,500,1289.14,-0.001626
2006/03/03,-0.001352,-0.001372,-0.002227,-0.002255,11891846600.00,500,11908428100.00,500,1287.23,-0.001482
2006/03/06,-0.006979,-0.007019,-0.008733,-0.008807,11808352000.00,500,11891846600.00,500,1278.26,-0.006968
2006/03/07,-0.001836,-0.001883,-0.004081,-0.004145,11770474800.00,500,11792692100.00,499,1275.88,-0.001862
2006/03/08,0.002283,0.001999,0.001665,0.001421,11794010300.00,500,11770474800.00,499,1278.47,0.002030
2006/03/09,-0.004849,-0.004868,-0.004009,-0.004039,11752954000.00,500,11794010300.00,499,1272.23,-0.004881
2006/03/10,0.007390,0.007387,0.008151,0.008144,11839655200.00,500,11752954000.00,500,1281.58,0.007349
2006/03/13,0.002234,0.001934,0.002512,0.002293,11862149200.00,500,11839655200.00,500,1284.13,0.001990
2006/03/14,0.010364,0.010364,0.011587,0.011587,11985123400.00,500,11862149200.00,500,1297.48,0.010396
2006/03/15,0.004471,0.004381,0.006101,0.006005,12037736700.00,500,11985123400.00,500,1303.02,0.004270
2006/03/16,0.002011,0.001988,0.002125,0.002065,12061665100.00,500,12037736700.00,500,1305.33,0.001773
2006/03/17,0.001535,0.001530,0.002552,0.002534,12080118800.00,500,12061665100.00,500,1307.25,0.001471
2006/03/20,-0.001426,-0.001428,-0.003133,-0.003162,12062844200.00,500,12080118800.00,500,1305.08,-0.001660
2006/03/21,-0.006015,-0.006026,-0.006416,-0.006443,11990149900.00,500,12062844200.00,500,1297.23,-0.006015
2006/03/22,0.005919,0.005899,0.005655,0.005607,12060902400.00,500,11990149900.00,500,1305.04,0.006021
2006/03/23,-0.002579,-0.002582,-0.001035,-0.001041,12031812500.00,500,12060902400.00,500,1301.67,-0.002582
2006/03/24,0.000929,0.000929,0.002170,0.002170,12043921900.00,500,12031812500.00,500,1302.95,0.000983
2006/03/27,-0.001102,-0.001102,-0.000897,-0.000897,12030649800.00,500,12043921900.00,500,1301.61,-0.001028
2006/03/28,-0.006381,-0.006389,-0.004312,-0.004335,11953718600.00,500,12030649800.00,500,1293.23,-0.006438
2006/03/29,0.007607,0.007431,0.009235,0.009015,12042545400.00,500,11953718600.00,500,1302.89,0.007470
2006/03/30,-0.002014,-0.002071,-0.003052,-0.003112,12017607000.00,500,12042545400.00,500,1300.25,-0.002026
2006/03/31,-0.004060,-0.004066,-0.003553,-0.003562,11949722000.00,500,12017607000.00,500,1294.83,-0.004168
2006/04/03,0.002187,0.002179,0.001095,0.001075,12048830500.00,500,12005196300.00,500,1297.81,0.002301
2006/04/04,0.006185,0.006086,0.005138,0.005116,12122154400.00,500,12048830500.00,500,1305.93,0.006257
2006/04/05,0.004393,0.004294,0.005492,0.005410,12174202100.00,500,12122154400.00,500,1311.56,0.004311
2006/04/06,-0.001739,-0.001976,-0.001100,-0.001215,12150140100.00,500,12174202100.00,500,1309.04,-0.001921
2006/04/07,-0.010410,-0.010418,-0.010212,-0.010223,12023641100.00,500,12150140100.00,500,1295.50,-0.010343
2006/04/10,0.000812,0.000789,-0.000378,-0.000434,12030178600.00,500,12008947100.00,499,1296.60,0.000849
2006/04/11,-0.007571,-0.007741,-0.009431,-0.009551,11937054500.00,500,12030178600.00,500,1286.57,-0.007736
2006/04/12,0.001395,0.001385,0.001728,0.001707,11951336900.00,500,11937054500.00,500,1288.12,0.001205
2006/04/13,0.000549,0.000546,0.001191,0.001187,11957870300.00,500,11951336900.00,500,1289.12,0.000776
2006/04/17,-0.002936,-0.002936,-0.002255,-0.002255,11922963400.00,500,11957870300.00,500,1285.33,-0.002940
2006/04/18,0.017268,0.017265,0.018246,0.018243,12128813100.00,500,11922963400.00,500,1307.65,0.017365
2006/04/19,0.001975,0.001883,0.003444,0.003422,12151656400.00,500,12128813100.00,500,1309.93,0.001744
2006/04/20,0.001144,0.001112,0.002133,0.002105,12168159400.00,500,12154624500.00,500,1311.46,0.001168
2006/04/21,-0.000263,-0.000275,-0.001655,-0.001660,12164638200.00,500,12168159400.00,500,1311.28,-0.000137
2006/04/24,-0.002285,-0.002300,-0.002629,-0.002648,12124222800.00,500,12153496600.00,500,1308.11,-0.002417
2006/04/25,-0.004814,-0.004814,-0.004032,-0.004032,12065873400.00,500,12124222800.00,500,1301.74,-0.004870
2006/04/26,0.002912,0.002810,0.002850,0.002729,12099873100.00,500,12065873400.00,500,1305.41,0.002819
2006/04/27,0.003428,0.003156,0.000774,0.000615,12138065600.00,500,12099873100.00,500,1309.72,0.003302
2006/04/28,0.000130,0.000110,0.000597,0.000560,12120838900.00,500,12138065600.00,500,1310.61,0.000680
2006/05/01,-0.004030,-0.004032,-0.004312,-0.004324,12071975500.00,500,12120838900.00,500,1305.19,-0.004135
2006/05/02,0.006031,0.006031,0.005768,0.005768,12144827700.00,500,12071975500.00,500,1313.21,0.006145
2006/05/03,-0.003810,-0.003996,-0.001997,-0.002144,12096294900.00,500,12144827700.00,500,1307.85,-0.004082
2006/05/04,0.003361,0.003324,0.004241,0.004189,12136618400.00,500,12096294900.00,500,1312.25,0.003364
2006/05/05,0.010378,0.010358,0.010013,0.009995,12269272500.00,500,12136618400.00,500,1325.76,0.010295
2006/05/08,-0.000732,-0.000816,0.000849,0.000748,12259492400.00,500,12269272500.00,500,1324.66,-0.000830
2006/05/09,0.000369,0.000355,-0.001310,-0.001349,12263839100.00,500,12259492400.00,500,1325.14,0.000362
2006/05/10,-0.001231,-0.001658,-0.000288,-0.000433,12243454400.00,500,12263839100.00,500,1322.85,-0.001728
2006/05/11,-0.012812,-0.012967,-0.013208,-0.013370,12084692400.00,500,12243454400.00,500,1305.92,-0.012798
2006/05/12,-0.011258,-0.011326,-0.011823,-0.011944,11947816900.00,500,12084692400.00,500,1291.24,-0.011241
2006/05/15,0.002776,0.002659,0.000654,0.000592,11979581200.00,500,11947816900.00,500,1294.50,0.002525
2006/05/16,-0.001848,-0.001862,-0.003858,-0.003882,11957277900.00,500,11979581200.00,500,1292.08,-0.001869
2006/05/17,-0.016619,-0.016912,-0.016122,-0.016315,11755044000.00,500,11957277900.00,500,1270.32,-0.016841
2006/05/18,-0.006328,-0.006373,-0.006015,-0.006034,11679707100.00,500,11760872100.00,500,1261.81,-0.006699
2006/05/19,0.004042,0.004042,0.005518,0.005518,11725679800.00,500,11679707100.00,500,1267.03,0.004137
2006/05/22,-0.003819,-0.003821,-0.005575,-0.005582,11680874200.00,500,11725679800.00,500,1262.07,-0.003915
2006/05/23,-0.004235,-0.004247,-0.005064,-0.005095,11631260800.00,500,11680874200.00,500,1256.58,-0.004350
2006/05/24,0.001800,0.001762,0.000540,0.000487,11651756800.00,500,11631260800.00,500,1258.57,0.001584
2006/05/25,0.011691,0.011571,0.011325,0.011270,11786578700.00,500,11651756800.00,500,1272.88,0.011370
2006/05/26,0.005726,0.005596,0.006930,0.006825,11852507000.00,500,11786578700.00,500,1280.16,0.005719
2006/05/30,-0.015789,-0.015889,-0.014790,-0.014969,11664179000.00,500,11852507000.00,500,1259.84,-0.015873
2006/05/31,0.008296,0.007938,0.010482,0.010346,11766925100.00,500,11664179000.00,500,1270.09,0.008136
2006/06/01,0.012175,0.012148,0.012805,0.012758,11909917600.00,500,11766925100.00,500,1285.71,0.012298
2006/06/02,0.001792,0.001790,0.000390,0.000386,11930776600.00,500,11910261500.00,500,1288.22,0.001952
2006/06/05,-0.017655,-0.017700,-0.018959,-0.019043,11719601600.00,500,11930776600.00,500,1265.29,-0.017800
2006/06/06,-0.001243,-0.001288,-0.003181,-0.003215,11706956500.00,500,11722056400.00,500,1263.85,-0.001138
2006/06/07,-0.005803,-0.006003,-0.005204,-0.005464,11636676400.00,500,11706956500.00,500,1256.15,-0.006092
2006/06/08,0.001489,0.001431,0.000282,0.000213,11653333400.00,500,11636676400.00,500,1257.93,0.001417
2006/06/09,-0.004422,-0.004422,-0.002701,-0.002701,11601801000.00,500,11653333400.00,500,1252.30,-0.004476
2006/06/12,-0.012678,-0.012701,-0.015717,-0.015726,11454995100.00,500,11601801000.00,500,1236.40,-0.012697
2006/06/13,-0.009978,-0.010245,-0.011368,-0.011548,11337641800.00,500,11454995100.00,500,1223.69,-0.010280
2006/06/14,0.005326,0.005292,0.005033,0.004938,11397645800.00,500,11337641800.00,500,1230.04,0.005189
2006/06/15,0.021335,0.021312,0.024861,0.024807,11640555200.00,500,11397645800.00,500,1256.16,0.021235
2006/06/16,-0.003563,-0.003566,-0.004224,-0.004235,11598833600.00,500,11640555200.00,500,1251.54,-0.003678
2006/06/19,-0.008887,-0.008887,-0.010082,-0.010082,11495755900.00,500,11598833600.00,500,1240.14,-0.009109
2006/06/20,-0.000005,-0.000023,-0.001226,-0.001298,11495495800.00,500,11495755900.00,500,1240.12,-0.000016
2006/06/21,0.009863,0.009835,0.011664,0.011612,11608554000.00,500,11495495800.00,500,1252.20,0.009741
2006/06/22,-0.005087,-0.005314,-0.005315,-0.005337,11546864500.00,500,11608554000.00,500,1245.60,-0.005271
2006/06/23,-0.000932,-0.000936,0.000569,0.000562,11535089100.00,500,11546864500.00,500,1244.50,-0.000883
2006/06/26,0.004783,0.004783,0.004293,0.004293,11590256400.00,500,11535089100.00,500,1250.56,0.004869
2006/06/27,-0.009043,-0.009051,-0.011264,-0.011287,11485356100.00,500,11590256400.00,500,1239.20,-0.009084
2006/06/28,0.005639,0.005450,0.004427,0.004198,11552045700.00,500,11489433600.00,500,1246.00,0.005487
2006/06/29,0.021357,0.021308,0.023200,0.023148,11798199200.00,500,11552045700.00,500,1272.87,0.021565
2006/06/30,-0.001923,-0.001933,0.001359,0.001341,11764523200.00,500,11798199200.00,500,1270.20,-0.002098
2006/07/03,0.007765,0.007656,0.005714,0.005673,11854596200.00,500,11764523200.00,500,1280.19,0.007865
2006/07/05,-0.007198,-0.007315,-0.010169,-0.010284,11767879800.00,500,11854596200.00,500,1270.91,-0.007249
2006/07/06,0.002673,0.002420,0.001308,0.001190,11796359100.00,500,11767879800.00,500,1274.08,0.002494
2006/07/07,-0.006819,-0.006819,-0.007838,-0.007838,11715725800.00,500,11796359100.00,500,1265.48,-0.006750
2006/07/10,0.001586,0.001576,0.000246,0.000219,11734054900.00,500,11715725800.00,500,1267.34,0.001470
2006/07/11,0.004022,0.003957,0.003990,0.003953,11780485700.00,500,11734054900.00,500,1272.52,0.004087
2006/07/12,-0.010929,-0.011040,-0.010989,-0.011088,11650427200.00,500,11780485700.00,500,1258.60,-0.010939
2006/07/13,-0.013011,-0.013027,-0.014332,-0.014356,11498656000.00,500,11650427200.00,500,1242.29,-0.012959
2006/07/14,-0.005010,-0.005013,-0.006991,-0.006995,11441016700.00,500,11498656000.00,500,1236.20,-0.004902
2006/07/17,-0.001411,-0.001411,-0.001319,-0.001319,11424823100.00,500,11441016700.00,500,1234.49,-0.001383
2006/07/18,0.001942,0.001925,-0.000129,-0.000138,11446903400.00,500,11429739100.00,500,1236.86,0.001920
2006/07/19,0.018576,0.018474,0.019096,0.019068,11658372300.00,500,11446903400.00,500,1259.81,0.018555
2006/07/20,-0.008438,-0.008439,-0.011814,-0.011817,11559986200.00,500,11658372300.00,500,1249.13,-0.008477
2006/07/21,-0.006877,-0.006890,-0.010856,-0.010861,11480392100.00,500,11559986200.00,500,1240.29,-0.007077
2006/07/24,0.016571,0.016542,0.017621,0.017597,11670236500.00,500,11480392100.00,500,1260.91,0.016625
2006/07/25,0.006597,0.006597,0.007906,0.007906,11747237800.00,500,11670236500.00,500,1268.88,0.006321
2006/07/26,-0.000387,-0.000397,-0.001111,-0.001128,11742573600.00,500,11747237800.00,500,1268.40,-0.000378
2006/07/27,-0.004176,-0.004331,-0.007067,-0.007198,11691750700.00,500,11742573600.00,500,1263.20,-0.004100
2006/07/28,0.012279,0.012234,0.013229,0.013120,11833498400.00,500,11691750700.00,500,1278.55,0.012152
2006/07/31,-0.001447,-0.001456,-0.000650,-0.000675,11792748100.00,500,11833498400.00,500,1276.66,-0.001478
2006/08/01,-0.004591,-0.004591,-0.006305,-0.006305,11735123800.00,500,11790151300.00,500,1270.92,-0.004496
2006/08/02,0.006216,0.006065,0.007029,0.006898,11806292900.00,500,11735123800.00,500,1278.55,0.006004
2006/08/03,0.001721,0.001419,0.004967,0.004870,11823075400.00,500,11806292900.00,500,1280.27,0.001345
2006/08/04,-0.000530,-0.000540,-0.000989,-0.001016,11815587100.00,500,11823075400.00,500,1279.36,-0.000711
2006/08/07,-0.002774,-0.002818,-0.003266,-0.003328,11782329800.00,500,11815587100.00,500,1275.77,-0.002806
2006/08/08,-0.003224,-0.003294,-0.004826,-0.004911,11743486300.00,500,11782329800.00,500,1271.48,-0.003363
2006/08/09,-0.004192,-0.004464,-0.005860,-0.005992,11690721400.00,500,11743486300.00,500,1265.95,-0.004349
2006/08/10,0.004944,0.004769,0.006697,0.006654,11746443600.00,500,11690721400.00,500,1271.81,0.004629
2006/08/11,-0.003862,-0.003997,-0.005618,-0.005740,11699931400.00,500,11746925900.00,500,1266.74,-0.003986
2006/08/14,0.001336,0.001276,0.001995,0.001867,11714950400.00,500,11699931400.00,500,1268.21,0.001160
2006/08/15,0.013633,0.013525,0.016722,0.016656,11873401200.00,500,11714950400.00,500,1285.58,0.013696
2006/08/16,0.007743,0.007475,0.012646,0.012477,11962153700.00,500,11873401200.00,500,1295.43,0.007662
2006/08/17,0.001772,0.001739,0.002576,0.002512,11982959300.00,500,11962153700.00,500,1297.48,0.001582
2006/08/18,0.003713,0.003713,0.001626,0.001626,12025081500.00,500,11982959300.00,500,1302.30,0.003715
2006/08/21,-0.003634,-0.003634,-0.005927,-0.005927,11981385500.00,500,12025081500.00,500,1297.52,-0.003670
2006/08/22,0.000837,0.000837,0.000881,0.000881,11991408000.00,500,11981385500.00,500,1298.82,0.001002
2006/08/23,-0.004445,-0.004528,-0.005887,-0.005989,11940424900.00,500,11991408000.00,500,1292.99,-0.004489
2006/08/24,0.002327,0.002306,0.000894,0.000849,11967959100.00,500,11940424900.00,500,1296.06,0.002374
2006/08/25,-0.000648,-0.000752,-0.000712,-0.000742,11958933700.00,500,11967959100.00,500,1295.09,-0.000748
2006/08/28,0.005286,0.005286,0.006848,0.006848,12022151900.00,500,11958933700.00,500,1301.78,0.005166
2006/08/29,0.002227,0.002066,0.004262,0.004112,12046704200.00,500,12022151900.00,500,1304.28,0.001920
2006/08/30,0.000458,0.000012,0.001219,0.000981,12046854100.00,500,12046704200.00,500,1304.27,-0.000008
2006/08/31,-0.000215,-0.000228,0.001703,0.001676,12005081900.00,500,12046854100.00,500,1303.82,-0.000345
2006/09/01,0.005495,0.005479,0.004752,0.004736,12070725000.00,500,12005081900.00,500,1311.01,0.005515
2006/09/05,0.001805,0.001755,0.002330,0.002273,12092040300.00,500,12070725000.00,500,1313.25,0.001709
2006/09/06,-0.009614,-0.009774,-0.011193,-0.011406,11971869700.00,500,12092040300.00,500,1300.26,-0.009891
2006/09/07,-0.004711,-0.004759,-0.005150,-0.005227,11914889700.00,500,11971869700.00,500,1294.02,-0.004799
2006/09/08,0.003973,0.003973,0.005881,0.005881,11959059500.00,500,11914889700.00,500,1298.92,0.003787
2006/09/11,0.000631,0.000585,0.001166,0.001126,11966734300.00,500,11959059500.00,500,1299.54,0.000477
2006/09/12,0.010463,0.010451,0.014152,0.014124,12091800900.00,500,11966734300.00,500,1313.11,0.010442
2006/09/13,0.004132,0.003836,0.005416,0.005173,12138183300.00,500,12091800900.00,500,1318.07,0.003777
2006/09/14,-0.001123,-0.001171,-0.001797,-0.001861,12123972100.00,500,12138183300.00,500,1316.28,-0.001358
